time,city,area,current_speed,free_speed,confidence,lat,lon
2026-03-31 19:38:36.655952,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:38.589419,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:40.554169,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:42.392967,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:44.359982,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:46.183637,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:47.883401,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:49.810707,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:51.616672,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:38:53.332406,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:38:55.238389,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:38:57.818514,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:38:59.527867,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:01.763697,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:03.802211,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:05.815440,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:09.977529,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:12.004743,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:13.902589,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:16.055811,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:17.787057,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:19.972838,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:21.877476,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:23.875785,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:25.612446,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:27.369368,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:29.155348,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:31.052467,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:32.856978,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:34.623964,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:36.460159,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:38.213034,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:39.987310,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:41.882737,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:43.837154,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:45.677240,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:47.482573,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:49.328403,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:39:51.119298,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:52.858309,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:54.781104,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:56.613647,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:39:58.410764,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:00.483854,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:02.529243,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:04.486520,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:06.603647,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:08.671334,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:10.711217,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:12.713853,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:14.770264,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:16.765343,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:18.720060,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:20.552185,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:22.219760,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:24.102169,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:25.914064,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:27.735259,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:29.723153,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:31.597092,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:33.335048,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:35.287446,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:37.044748,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:38.987080,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:40.900449,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:42.806702,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:44.726098,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:46.500640,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:48.370136,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:50.132588,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:51.903028,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:53.684242,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:55.528354,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:57.305961,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:40:59.099015,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:00.842221,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:02.838608,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:04.836573,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:06.959107,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:08.860110,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:10.932333,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:12.988043,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:15.112193,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:17.460882,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:19.435658,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:21.170559,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:22.987886,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:24.781771,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:26.626756,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:28.440286,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:41:30.319811,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:32.195547,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:33.980110,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:35.920447,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:37.757766,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:39.531306,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:41.562211,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:43.359392,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:45.399889,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:47.136677,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:49.028786,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:50.863305,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:52.758554,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:54.589122,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:56.387205,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:41:58.195994,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:00.492869,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:02.806693,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:05.508330,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:07.459568,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:09.465767,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:11.533405,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:13.681689,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:16.173244,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:18.243405,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:20.019818,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:21.816049,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:23.733706,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:25.519347,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:42:27.347957,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:29.391572,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:31.163598,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:33.244593,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:35.095558,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:36.912493,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:38.796219,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:40.730398,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:42.703939,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:44.783375,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:46.601058,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:42:48.463586,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:42:51.117533,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:42:52.910032,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:42:54.668775,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:42:56.623571,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:42:58.470461,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:00.400687,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:02.469693,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:04.516518,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:06.527929,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:08.454266,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:10.570641,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:12.737348,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:14.797244,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:16.920858,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:20.151257,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:23.122137,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:26.251912,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:29.155313,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:31.253178,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:32.968965,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:34.913848,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:36.786168,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:38.695509,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:40.692049,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:42.573748,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:44.498013,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:46.301036,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:48.121184,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:49.837961,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:51.678204,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:53.533060,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:55.331185,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:57.103595,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:43:59.001704,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:00.789484,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:02.989953,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:05.044793,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:07.132814,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:09.241009,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:11.366217,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:13.353252,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:44:15.443515,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:17.500546,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:19.351532,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:21.228379,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:23.056807,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:24.903201,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:26.813654,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:28.615878,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:30.408258,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:32.282100,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:34.098359,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:36.038158,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:37.930934,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:39.742316,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:41.696327,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:44:45.155436,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:44:50.264962,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:44:53.708869,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:44:56.161708,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:44:59.572017,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:02.831703,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:05.891822,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:07.740212,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:10.053552,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:12.102491,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:14.057436,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:15.946971,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:17.786161,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:19.527885,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:21.342491,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:23.302488,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:25.134805,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:27.029199,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:29.005606,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:30.849603,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:45:32.677890,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:34.729504,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:36.656424,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:38.579462,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:40.407985,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:42.412002,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:44.380350,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:46.384026,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:48.411929,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:50.288678,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:52.212136,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:54.066488,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:55.937571,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:57.840289,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:45:59.764526,Delhi,Connaught Place,15,23,1,28.6315,77.2167
2026-03-31 19:46:01.825193,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:03.791893,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:05.744560,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:07.736333,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:09.801938,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:11.799124,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:13.819553,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:15.804480,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:18.071592,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:21.290609,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:23.530807,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:25.508741,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:27.312025,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:46:29.327272,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:31.344994,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:33.200978,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:35.045518,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:36.964878,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:38.829595,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:40.600061,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:42.450389,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:44.283391,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:47.720387,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:49.648878,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:51.850324,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:53.720435,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:55.676492,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:46:59.585210,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:01.451311,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:03.400880,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:05.530275,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:07.538138,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:10.662576,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:13.021805,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:16.601456,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:47:54.588690,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-04-01 09:29:25.358920,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:33.201389,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:35.074132,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:37.033569,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:38.961256,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:42.631544,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:44.346908,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:46.142536,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:48.085050,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:49.797913,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:51.574456,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:53.337618,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:55.034841,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:56.737468,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:29:58.365982,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:00.351408,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:02.257294,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:03.941621,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:05.964159,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:07.941146,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:10.216297,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:12.090218,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:14.416375,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:16.634525,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:18.513357,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:20.362981,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:22.332658,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:24.114356,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:25.926265,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:27.669280,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:29.451708,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:31.090871,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:32.833713,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:34.509603,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:36.569765,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:38.485752,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:41.225323,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:43.276161,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:45.435120,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:47.732058,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:52.687602,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:54.345743,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:56.085081,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:57.845447,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:30:59.624281,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:01.562419,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:03.438072,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:05.359903,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:07.253611,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:09.212860,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:11.214012,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:13.204559,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:15.379894,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:17.547902,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:19.469272,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:21.206612,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:22.968943,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:24.916195,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-04-01 09:31:26.654214,Delhi,Connaught Place,24,24,1,28.6315,77.2167
